id,name,lat,lon,all_sz
4844730,Waxahachie ISD,32.361,-96.848,582.0
4844800,Weatherford ISD,32.638,-97.782,580.0
4844810,Webb CISD,27.44,-98.97,24.0
4844820,Weimar ISD,29.65,-96.733,39.0
4844890,Wellington ISD,34.807,-100.144,38.0
4844910,Wellman-Union CISD,33.045,-102.342,18.0
4844940,Wells ISD,31.507,-94.999,22.0
4844960,Weslaco ISD,26.167,-97.974,1387.0
4845000,West Hardin County CISD,30.282,-94.568,44.0
4845040,West ISD,31.776,-97.06,98.0
4845090,West Orange-Cove CISD,30.063,-93.749,170.0
4845120,West Oso ISD,27.725,-97.553,158.0
4845150,West Rusk County Consolidated ISD,32.21,-94.904,75.0
4845180,West Sabine ISD,31.325,-93.977,49.0
4845210,Westbrook ISD,32.322,-101.082,19.0
4845240,Westhoff ISD,29.158,-97.465,6.0
4845330,Westphalia ISD,31.121,-97.128,17.0
4845380,Wharton ISD,29.232,-96.082,156.0
4845420,Wheeler ISD,35.432,-100.276,32.0
4845450,White Deer ISD,35.472,-101.19,28.0
4845480,White Oak ISD,32.529,-94.86,111.0
4845540,White Settlement ISD,32.772,-97.516,479.0
4845570,Whiteface CISD,33.501,-102.713,23.0
4845600,Whitehouse ISD,32.202,-95.226,350.0
4845630,Whitesboro ISD,33.858,-96.939,118.0
4845670,Whitewright ISD,33.485,-96.4,59.0
4845690,Whitharral ISD,33.765,-102.286,15.0
4845720,Whitney ISD,31.941,-97.332,115.0
4845780,Wichita Falls ISD,33.891,-98.48,1048.0
4845840,Wildorado ISD,35.215,-102.248,12.0
4845900,Willis ISD,30.433,-95.512,515.0
4845950,Wills Point ISD,32.7,-96.043,186.0
4845990,Wilson ISD,33.314,-101.731,9.0
4846080,Windthorst ISD,33.573,-98.449,35.0
4846110,Winfield ISD,33.182,-95.096,16.0
4846170,Wink-Loving ISD,31.826,-103.391,26.0
4846200,Winnsboro ISD,32.907,-95.272,108.0
4846230,Winona ISD,32.478,-95.195,76.0
4846260,Winters ISD,31.981,-100.004,45.0
4846320,Woden ISD,31.488,-94.509,56.0
4846350,Wolfe City ISD,33.329,-96.068,46.0
4846380,Woodsboro ISD,28.222,-97.394,36.0
4846410,Woodson ISD,33.01,-99.033,9.0
4846440,Woodville ISD,30.765,-94.384,103.0
4846470,Wortham ISD,31.804,-96.424,37.0
4846500,Wylie ISD,32.316,-99.698,277.0
4846530,Wylie ISD,33.02,-96.546,1021.0
4846590,Yantis ISD,32.909,-95.571,27.0
4846620,Yoakum ISD,29.206,-97.126,113.0
4846650,Yorktown ISD,29.013,-97.481,39.0
4846680,Ysleta ISD,31.734,-106.338,3207.0
4846710,Zapata County ISD,27.059,-99.167,253.0
4846740,Zavalla ISD,31.128,-94.412,33.0
4846770,Zephyr ISD,31.678,-98.805,17.0
4899130,Benavides ISD,27.551,-98.592,29.0
4900030,Alpine District,40.303,-112.05,5805.0
4900060,Beaver District,38.362,-112.946,120.0
4900069,Utah Schools For Deaf & Blind,,,10.0
4900090,Box Elder District,41.5,-112.862,867.0
4900120,Cache District,41.616,-111.63,1341.0
4900142,Canyons District,40.61,-111.699,2851.0
4900150,Carbon District,39.641,-110.926,299.0
4900180,Daggett District,40.886,-109.85,14.0
4900210,Davis District,40.983,-112.226,5640.0
4900240,Duchesne District,40.286,-110.436,354.0
4900270,Emery District,38.985,-110.738,177.0
4900300,Garfield District,37.844,-111.893,72.0
4900330,Grand District,38.986,-109.529,121.0
4900360,Granite District,40.753,-111.717,5536.0
4900390,Iron District,37.82,-113.102,714.0
4900420,Jordan District,40.542,-112.084,4341.0
4900450,Juab District,39.595,-111.928,176.0
4900480,Kane District,37.271,-112.629,89.0
4900510,Logan City District,41.741,-111.844,479.0
4900540,Millard District,39.063,-112.764,211.0
4900570,Morgan District,41.059,-111.695,190.0
4900600,Murray District,40.652,-111.891,485.0
4900630,Nebo District,40.028,-111.464,2578.0
4900660,North Sanpete District,39.614,-111.44,182.0
4900690,North Summit District,41.021,-111.29,76.0
4900720,Ogden City District,41.233,-111.962,1074.0
4900750,Park City District,40.671,-111.526,390.0
4900780,Piute District,38.331,-112.148,22.0
4900810,Provo District,40.229,-111.671,1120.0
4900840,Rich District,41.806,-111.242,36.0
4900870,Salt Lake District,40.773,-111.864,1997.0
4900900,San Juan District,37.595,-109.638,217.0
4900930,Sevier District,38.768,-111.873,351.0
4900960,South Sanpete District,39.226,-111.511,236.0
4900990,South Summit District,40.763,-111.081,113.0
4901020,Tintic District,39.725,-113.867,18.0
4901050,Tooele District,40.452,-112.769,1129.0
4901080,Uintah District,40.265,-109.514,535.0
4901110,Wasatch District,40.355,-111.098,441.0
4901140,Washington District,37.303,-113.675,2096.0
4901170,Wayne District,38.331,-111.585,40.0
4901200,Weber District,41.288,-111.686,2540.0
5000001,Castleton-Hubbardton USD #42,43.66,-73.173,40.0
5000003,Lakeview USD #43,44.606,-72.295,10.0
5000008,Duxbury/Waterbury Union #45,44.306,-72.819,68.0
5000009,Union School District #47,43.299,-73.189,25.0
5000020,Granville/ Hancock Joint Contract District,,,5.0
5000024,Rivendell Interstate School District,43.931,-72.197,33.0
5000026,Athens/Grafton Contract School District,,,11.0
5000027,Whitingham/Wilmington Joint School District,,,31.0
5000374,Brookline/Newfane Joint School Contract,,,20.0
5000386,Mountain Towns Regional Education District USD #301,,,29.0
5000387,Mount Mansfield Modified USD #401A,,,155.0
5000388,Mount Mansfield Modified USD #401B,,,194.0
5000389,Bridgewater/Pomfret Joint Contract School District,,,13.0
5001710,Addison School District,44.071,-73.341,15.0
5001740,Albany School District,44.731,-72.329,9.0
5001770,Alburg School District,44.958,-73.289,21.0
5001830,Arlington School District,43.075,-73.202,26.0
5001890,Bakersfield School District,44.793,-72.803,16.0
5001950,Barnard School District,43.732,-72.632,9.0
5001980,Barnet School District,44.303,-72.096,20.0
5002010,Barre City School District,44.2,-72.507,84.0
5002040,Barre Town School District,44.165,-72.463,91.0
5002070,Barton Incorporated School District,44.753,-72.157,17.0
5002130,Bennington Incorporated School District,42.882,-73.195,111.0
5002160,Benson School District,43.714,-73.284,12.0
5002190,Berkshire School District,44.97,-72.758,20.0
5002220,Berlin School District,44.213,-72.62,26.0
5002250,Bethel School District,43.849,-72.67,20.0
5002340,Bradford Incorporated School District,44.015,-72.17,30.0
5002370,Braintree School District,43.97,-72.722,12.0
5002400,Randolph UHSD #2,,,72.0
5002480,Brandon School District,43.799,-73.097,45.0
5002490,Brattleboro School District,42.863,-72.638,100.0
5002520,Brattleboro UHSD #6,,,140.0
5002550,Bridport School District,43.98,-73.362,11.0
5002580,Bridgewater School District,43.625,-72.666,7.0
5002610,Brighton School District,44.801,-71.869,10.0
5002640,Bristol School District,44.097,-73.064,40.0
5002670,Brookfield School District,44.035,-72.598,11.0
5002700,Brookline School District,43.002,-72.618,5.0
5002730,Brownington School District,44.843,-72.151,11.0
5002790,Burke School District,44.623,-71.949,20.0
5002820,Burlington School District,44.479,-73.224,259.0
5002850,Cabot School District,44.399,-72.291,14.0
5002880,Calais School District,44.368,-72.474,17.0
5002910,Cambridge School District,44.636,-72.826,38.0
5002940,Canaan School District,44.979,-71.575,13.0
5003010,Cavendish School District,43.404,-72.612,16.0
5003060,Charleston School District,44.843,-72.009,10.0
5003090,Charlotte School District,44.312,-73.203,49.0
5003120,Chelsea School District,43.993,-72.46,12.0
5003210,Clarendon School District,43.532,-73.001,27.0
5003240,Colchester School District,44.554,-73.19,156.0
5003270,Concord School District,44.433,-71.844,16.0
5003330,Corwall School District,43.951,-73.214,13.0
5003360,Coventry School District,44.892,-72.249,11.0
5003390,Craftsbury School District,44.657,-72.405,12.0
5003450,Danville School District,44.431,-72.124,25.0
5003480,Derby School District,44.963,-72.128,53.0
5003510,Dorset School District,43.26,-73.046,21.0
5003540,Dover School District,42.956,-72.811,11.0
5003570,Dummerston School District,42.932,-72.568,17.0
5003660,East Haven School District,44.655,-71.822,4.0
5003690,East Montpelier School District,44.281,-72.496,31.0
5003720,Eden School District,44.699,-72.495,16.0
5003750,Elmore School District,44.488,-72.508,6.0
5003780,Enosburgh Town School District,44.882,-72.729,35.0
5003810,Essex Junction Incorporated School District,44.491,-73.101,112.0
5003840,Essex Town School District,44.52,-73.046,136.0
5003870,Fair Haven School District,43.62,-73.269,38.0
5003930,Fairfax School District,44.691,-73.007,60.0
5003960,Fairfield School District,44.807,-72.914,25.0
5004020,Fayston School District,44.219,-72.872,16.0
5004050,Ferrisburg School District,44.218,-73.288,27.0
5004080,Fletcher School District,44.701,-72.909,16.0
5004110,Franklin School District,44.973,-72.871,17.0
5004140,Georgia School District,44.736,-73.126,64.0
5004170,Glover School District,44.681,-72.223,14.0
5004290,Grand Isle School District,44.724,-73.283,23.0
5004440,Guildhall School District,44.547,-71.638,3.0
5004470,Guilford School District,42.779,-72.635,16.0
5004500,Halifax School District,42.782,-72.741,6.0
5004560,Hardwick School District,44.521,-72.341,35.0
5004580,Harwood UHSD #19,,,73.0
5004590,Hartford School District,43.669,-72.4,107.0
5004620,Hartland School District,43.575,-72.439,35.0
5004650,Highgate School District,44.964,-73.052,42.0
5004680,Hinesburg School District,44.324,-73.105,51.0
5004710,Holland School District,44.97,-71.95,9.0
5004770,Huntington School District,44.305,-72.939,24.0
5004800,Hyde Park School District,44.628,-72.576,28.0
5004860,Irasburg School District,44.81,-72.271,14.0
5004890,Isle La Motte School District,44.85,-73.345,4.0
5004920,Jamaica School District,43.102,-72.819,9.0
5004960,Jay/Westfield Joint Elementary School District,,,13.0
5005010,Johnson School District,44.652,-72.681,28.0
5005060,Lamoille UHSD #18,,,128.0
5005100,Leicester School District,43.872,-73.066,8.0
5005120,Leland And Gray UHSD #34,,,60.0
5005160,Lincoln School District,44.096,-72.972,16.0
5005220,Lowell School District,44.784,-72.438,12.0
5005250,Ludlow School District,43.388,-72.705,14.0
5005280,Lunenburg School District,44.476,-71.715,12.0
5005310,Lyndon School District,44.546,-72.016,49.0
5005370,Manchester School District,43.166,-73.075,45.0
5005400,Marlboro School District,42.876,-72.753,9.0
5005490,Middlebury Incorporated School District,44.004,-73.131,57.0
5005520,Middlebury UHSD #3,,,139.0
5005550,Middlesex School District,44.324,-72.628,21.0
5005580,Middletown Springs School District,43.48,-73.124,8.0
5005610,Milton Incorporated School District,44.631,-73.12,122.0
5005620,Missisquoi Valley UHSD #7,,,142.0
5005640,Monkton School District,44.227,-73.13,25.0
5005670,Montgomery School District,44.862,-72.599,14.0
5005700,Montpelier School District,44.267,-72.581,66.0
5005730,Moretown School District,44.259,-72.723,16.0
5005760,Morgan School District,44.898,-71.962,6.0
5005790,Morristown School District,44.539,-72.614,67.0
5005810,Mount Anthony UHSD #14,,,197.0
5005820,Mount Holly School District,43.427,-72.798,12.0
5005880,New Haven School District,44.103,-73.152,15.0
5005910,Newark School District,44.707,-71.921,7.0
5005940,Newbury School District,44.108,-72.13,17.0
5005970,Newfane School District,42.972,-72.705,15.0
5006000,Newport City School District,44.938,-72.214,41.0
5006030,Newport Town School District,44.963,-72.297,14.0
5006060,North Bennington Incorporated School District,42.935,-73.245,19.0
5006090,North Hero School District,44.851,-73.246,7.0
5006120,Northfield School District,44.153,-72.711,46.0
5006180,Norwich School District,43.752,-72.325,46.0
5006210,Orange School District,44.152,-72.364,11.0
5006240,Orleans Incorporated School District,44.807,-72.196,12.0
5006270,Orwell School District,43.806,-73.277,13.0
5006300,Otter Valley UHSD #8,,,89.0
5006390,Peacham School District,44.334,-72.208,5.0
5006480,Pittsford School District,43.718,-73.081,31.0
5006570,Pomfret School District,43.698,-72.507,11.0
5006600,Poultney School District,43.54,-73.195,29.0
5006630,Pownal School District,42.791,-73.228,35.0
5006660,Proctor School District,43.651,-73.034,23.0
5006690,Putney School District,42.993,-72.513,19.0
5006720,Randolph School District,43.935,-72.599,43.0
5006750,Reading School District,43.501,-72.604,5.0
5006780,Readsboro School District,42.788,-72.972,6.0
5006810,Richford School District,44.965,-72.643,30.0
5006870,Ripton School District,43.986,-72.999,6.0
5006900,Rochester School District,43.88,-72.792,11.0
5006930,Rockingham School District,43.181,-72.505,62.0
5006960,Roxbury School District,44.07,-72.727,6.0
5006990,Royalton School District,43.814,-72.549,23.0
5007050,Rutland City School District,43.608,-72.983,151.0
5007080,Rutland Town School District,43.648,-72.962,39.0
5007140,Salisbury School District,43.921,-73.136,13.0
5007230,Shaftsbury School District,42.98,-73.19,31.0
5007260,Sharon School District,43.782,-72.44,15.0
5007320,Shelburne School District,44.397,-73.258,84.0
5007350,Sheldon School District,44.9,-72.896,27.0
5007380,Sherburne Town School District,43.653,-72.791,12.0
5007410,Shoreham School District,43.895,-73.315,11.0
5007440,Shrewsbury School District,43.529,-72.86,8.0
5007470,South Burlington School District,44.439,-73.171,170.0
5007500,South Hero School District,44.625,-73.327,13.0
5007530,Springfield School District,43.288,-72.491,95.0
5007560,Saint Albans City School District,44.811,-73.086,75.0
5007600,Saint Albans Town School District,44.834,-73.162,80.0
5007650,Saint Johnsbury School District,44.452,-72.014,65.0
5007680,Stamford School District,42.788,-73.078,8.0
5007740,Starksboro School District,44.238,-73.016,23.0
5007770,Stockbridge School District,43.755,-72.748,8.0
5007800,Stowe School District,44.494,-72.752,55.0
5007830,Strafford School District,43.87,-72.369,14.0
5007890,Sudbury School District,43.785,-73.175,4.0
5007920,Sunderland School District,43.071,-73.052,8.0
5007950,Sutton School District,44.654,-72.029,10.0
5007980,Swanton School District,44.889,-73.099,76.0
5008000,Thetford Academy,,,40.0
5008010,Thetford School District,43.837,-72.243,30.0
5008040,Tinmouth School District,43.441,-73.055,6.0
5008100,Townshend School District,43.07,-72.675,12.0
5008130,Troy School District,44.967,-72.381,18.0
5008160,Tunbridge School District,43.902,-72.484,13.0
5008224,Blue Mountain USD #21,44.238,-72.277,28.0
5008225,Twinfield USD #33,44.289,-72.375,30.0
5008228,Millers Run USD #37,44.598,-72.133,13.0
5008235,Mount Abraham UHSD #28,,,115.0
5008237,UHSD #32,,,117.0
5008240,Currier Memorial USD #23,43.354,-73.074,14.0
5008241,Black River USD #39,,,30.0
5008242,Waits River Valley USD #36,44.055,-72.274,24.0
5008243,Hazen UHSD #26,,,59.0
5008244,Mill River USD #40,,,79.0
5008245,Chester-Andover USD #29,43.289,-72.63,35.0
5008247,Oxbow UHSD #30,,,51.0
5008248,Green Mountain UHSD #35,,,56.0
5008250,Vergennes UESD #44,44.14,-73.238,37.0
5008280,Vergennes UHSD #5,,,84.0
5008310,Vernon School District,42.755,-72.539,23.0
5008400,Waitsfield School District,44.186,-72.789,19.0
5008430,Walden School District,44.478,-72.228,11.0
5008460,Wallingford School District,43.441,-72.963,18.0
5008520,Wardsboro School District,43.02,-72.793,9.0
5008550,Warren School District,44.113,-72.878,21.0
5008580,Washington School District,44.07,-72.415,8.0
5008640,Waterford School District,44.383,-71.945,18.0
5008670,Waterville School District,44.709,-72.76,11.0
5008700,Weathersfield School District,43.389,-72.481,24.0
5008760,Wells School District,43.436,-73.187,10.0
5008850,West Rutland School District,43.594,-73.058,25.0
5008880,West Windsor School District,43.485,-72.492,10.0
5008940,Westford School District,44.602,-73.014,23.0
5008970,Westminster School District,43.075,-72.52,27.0
5009060,Weybridge School District,44.044,-73.228,10.0
5009120,Whiting School District,43.871,-73.202,4.0
5009150,Whitingham School District,42.783,-72.867,15.0
5009180,Williamstown School District,44.106,-72.524,39.0
5009210,Williston School District,44.431,-73.096,121.0
5009270,Windham School District,43.167,-72.719,3.0
5009300,Windsor School District,43.486,-72.419,33.0
5009360,Winooski School District,44.497,-73.187,53.0
5009390,Wolcott School District,44.57,-72.447,18.0
5009420,Woodbury School District,44.446,-72.411,6.0
5009450,Woodford School District,42.883,-73.083,4.0
5009480,Woodstock School District,43.597,-72.552,28.0
5009510,Woodstock UHSD #4,,,83.0
5009540,Worcester School District,44.408,-72.566,9.0
5009570,North Country Junior UHSD #22,,,142.0
5099960,Barstow Joint Contract School District,,,27.0
5100042,Doe Sop Educ Programs,,,31.0
5100058,VSDB-Staunton,,,5.0
5100060,Accomack Co Public Schools,37.699,-75.709,375.0
5100070,Department Of Juvenile Justice,,,11.0
5100090,Albemarle Co Public Schools,38.111,-78.638,975.0
5100120,Alexandria City Public Schools,38.82,-77.064,940.0
5100152,Alleghany Co Public Schools,37.738,-80.115,189.0
5100180,Amelia Co Public Schools,37.359,-77.992,135.0
5100210,Amherst Co Public Schools,37.57,-79.083,322.0
5100240,Appomattox Co Public Schools,37.375,-78.826,169.0
5100270,Arlington Co Public Schools,38.874,-77.096,1612.0
5100300,Augusta Co Public Schools,38.152,-79.275,802.0
5100330,Bath Co Public Schools,38.057,-79.761,44.0
5100360,Bedford Co Public Schools,37.273,-79.529,773.0
5100390,Bland Co Public Schools,37.16,-81.08,65.0
5100420,Botetourt Co Public Schools,37.577,-79.816,374.0
5100450,Bristol City Public Schools,36.611,-82.167,174.0
5100480,Brunswick Co Public Schools,36.773,-77.842,140.0
5100510,Buchanan Co Public Schools,37.272,-82.065,232.0
5100540,Buckingham Co Public Schools,37.557,-78.523,141.0
5100560,Buena Vista City Public Schools,37.738,-79.352,82.0
5100600,Campbell Co Public Schools,37.228,-79.08,606.0
5100660,Caroline Co Public Schools,38.045,-77.339,320.0
5100690,Carroll Co Public Schools,36.726,-80.732,304.0
5100720,Charles City Co Public Schools,37.38,-77.141,56.0
5100750,Charlotte Co Public Schools,37.006,-78.604,141.0
5100780,Charlottesville Cty Public Schools,38.033,-78.48,279.0
5100810,Chesapeake City Public Schools,36.674,-76.289,2934.0
5100840,Chesterfield Co Public Schools,37.416,-77.64,4437.0
5100870,Clarke Co Public Schools,39.116,-77.99,150.0
5100930,Colonial Beach Public Schools,38.233,-76.964,44.0
5100960,Colonial Heights City Public Schools,37.256,-77.398,215.0
5100990,Covington City Public Schools,37.762,-79.99,69.0
5101020,Craig Co Public Schools,37.492,-80.18,52.0
5101050,Culpeper Co Public Schools,38.498,-77.986,596.0
5101080,Cumberland Co Public Schools,37.535,-78.207,102.0
5101110,Danville City Public Schools,36.579,-79.39,458.0
5101140,Dickenson Co Public Schools,37.121,-82.355,173.0
5101170,Dinwiddie Co Public Schools,37.068,-77.616,335.0
5101200,Essex Co Public Schools,37.911,-76.942,115.0
5101260,Fairfax Co Public Schools,38.766,-77.223,13205.0
5101290,Falls Church City Public Schools,38.887,-77.184,167.0
5101320,Fauquier Co Public Schools,38.839,-77.866,840.0
5101350,Floyd Co Public Schools,36.879,-80.458,158.0
5101380,Fluvanna Co Public Schools,37.842,-78.273,282.0
5101410,Franklin City Public Schools,36.693,-76.942,88.0
5101440,Franklin Co Public Schools,36.994,-79.819,550.0
5101470,Frederick Co Public Schools,39.232,-78.294,1002.0
5101510,Fredericksburg City Public Schools,38.296,-77.48,223.0
5101560,Galax City Public Schools,36.657,-80.927,98.0
5101590,Giles Co Public Schools,37.359,-80.558,190.0
5101620,Gloucester Co Public Schools,37.456,-76.553,425.0
5101650,Goochland Co Public Schools,37.759,-78.006,185.0
5101690,Grayson Co Public Schools,36.669,-81.063,135.0
5101710,Greene Co Public Schools,38.302,-78.478,234.0
5101740,Greensville Co Public Schools,36.625,-77.619,190.0
5101770,Halifax Co Public Schools,36.761,-78.936,407.0
5101800,Hampton City Public Schools,37.048,-76.378,1535.0
5101830,Hanover Co Public Schools,37.828,-77.63,1377.0
5101860,Harrisonburg City Public Schools,38.438,-78.87,373.0
5101890,Henrico Co Public Schools,37.483,-77.317,3729.0
5101920,Henry Co Public Schools,36.627,-79.967,547.0
5101950,Highland Co Public Schools,38.347,-79.57,15.0
5101980,Hopewell City Public Schools,37.29,-77.306,299.0
5102010,Isle Of Wight Co Public Schools,36.929,-76.704,401.0
5102070,King And Queen Co Public Schools,37.706,-76.825,57.0
5102100,King Geo Co Public Schools,38.26,-77.136,314.0
5102120,King William Co Public Schools,37.802,-77.21,171.0
5102160,Lancaster Co Public Schools,37.727,-76.458,93.0
5102190,Lee Co Public Schools,36.745,-83.022,249.0
5102220,Lexington City Public Schools,37.782,-79.446,56.0
5102250,Loudoun Co Public Schools,39.101,-77.673,5291.0
5102280,Louisa Co Public Schools,37.952,-77.863,352.0
5102310,Lunenburg Co Public Schools,36.971,-78.274,118.0
5102340,Lynchburg City Public Schools,37.398,-79.185,617.0
5102360,Manassas City Public Schools,38.749,-77.495,522.0
5102370,Madison Co Public Schools,38.429,-78.306,136.0
5102390,Manassas Park City Public Schools,38.764,-77.43,235.0
5102400,Martinsville City Public Schools,36.688,-79.866,168.0
5102430,Mathews Co Public Schools,37.47,-76.377,86.0
5102460,Mecklenburg Co Public Schools,36.698,-78.404,347.0
5102490,Middlesex Co Public Schools,37.66,-76.65,92.0
5102520,Montgomery Co Public Schools,37.186,-80.375,716.0
5102580,Nelson Co Public Schools,37.791,-78.865,147.0
5102610,New Kent Co Public Schools,37.513,-77.067,218.0
5102640,Newport News City Public Schools,37.154,-76.556,2107.0
5102670,Norfolk City Public Schools,36.895,-76.249,2326.0
5102710,Northampton Co Public Schools,37.459,-75.877,131.0
5102730,Northumberland Co Public Schools,37.912,-76.467,106.0
5102760,Norton City Public Schools,36.924,-82.636,62.0
5102790,Nottoway Co Public Schools,37.135,-78.056,166.0
5102820,Orange Co Public Schools,38.249,-77.957,385.0
5102850,Page Co Public Schools,38.618,-78.503,267.0
5102880,Patrick Co Public Schools,36.697,-80.245,198.0
5102910,Petersburg City Public Schools,37.204,-77.4,307.0
5102940,Pittsylvania Co Public Schools,36.843,-79.355,682.0
5102980,Poquoson City Public Schools,37.14,-76.337,164.0
5103000,Portsmouth City Public Schools,36.817,-76.331,1095.0
5103030,Powhatan Co Public Schools,37.562,-77.895,330.0
5103060,Prince Edward Co Public Schools,37.199,-78.425,172.0
5103090,Prince George Co Public Schools,37.188,-77.229,482.0
5103130,Prince William Co Public Schools,38.625,-77.328,6272.0
5103150,Pulaski Co Public Schools,37.059,-80.722,337.0
5103180,Radford City Public Schools,37.115,-80.575,122.0
5103210,Rappahannock Co Public Schools,38.656,-78.195,69.0
5103240,Richmond City Public Schools,37.519,-77.472,1674.0
5103270,Richmond Co Public Schools,37.882,-76.626,92.0
5103300,Roanoke City Public Schools,37.277,-79.962,971.0
5103330,Roanoke Co Public Schools,37.215,-80.123,1062.0
5103370,Rockbridge Co Public Schools,37.919,-79.445,188.0
5103390,Rockingham Co Public Schools,38.626,-78.942,876.0
5103420,Russell Co Public Schools,36.995,-81.932,298.0
5103460,Salem City Public Schools,37.287,-80.051,293.0
5103480,Scott Co Public Schools,36.739,-82.53,275.0
5103510,Shenandoah Co Public Schools,38.783,-78.676,456.0
5103520,Smyth Co Public Schools,36.852,-81.526,357.0
5103600,Southampton Co Public Schools,36.694,-77.119,203.0
5103640,Spotsylvania Co Public Schools,38.179,-77.661,1786.0
5103660,Stafford Co Public Schools,38.393,-77.417,2012.0
5103690,Staunton City Public Schools,38.157,-79.052,196.0
5103710,Suffolk City Public Schools,36.681,-76.624,1070.0
5103750,Surry Co Public Schools,37.099,-76.873,66.0
5103780,Sussex Co Public Schools,36.966,-77.177,85.0
5103810,Tazewell Co Public Schools,37.083,-81.654,482.0
5103840,Va Beach City Public Schools,36.827,-76.07,5251.0
5103870,Warren Co Public Schools,38.923,-78.212,402.0
5103900,Washington Co Public Schools,36.753,-81.857,551.0
5103930,Waynesboro City Public Schools,38.071,-78.897,234.0
5103950,West Point Public Schools,37.553,-76.798,57.0
5103980,Westmoreland Co Public Schools,38.062,-76.683,126.0
5104020,Williamsburg-James City Public Schools,37.265,-76.7,822.0
5104050,Winchester City Public Schools,39.18,-78.17,307.0
5104080,Wise Co Public Schools,37.056,-82.615,463.0
5104110,Wythe Co Public Schools,36.895,-81.18,325.0
5104150,York Co Public Schools,37.176,-76.463,938.0
5300001,Enumclaw School District,47.232,-121.55,315.0
5300002,Inchelium School District,48.288,-118.315,16.0
5300003,Kelso School District,46.161,-122.793,362.0
5300015,Wa State Center For Childhood Deafness And Hearing Loss,,,8.0
5300030,Aberdeen School District,47.013,-123.787,234.0
5300060,Adna School District,46.676,-123.113,48.0
5300090,Almira School District,47.809,-118.951,13.0
5300150,Anacortes School District,48.464,-122.618,201.0
5300240,Arlington School District,48.219,-122.118,403.0
5300280,Asotin-Anatone School District,46.168,-117.174,48.0
5300300,Auburn School District,47.301,-122.214,1040.0
5300330,Bainbridge Island School District,47.725,-122.549,279.0
5300380,Battle Ground School District,45.86,-122.386,998.0
5300390,Bellevue School District,47.604,-122.156,1305.0
5300420,Bellingham School District,48.724,-122.442,794.0
5300480,Bethel School District,47.038,-122.461,1362.0
5300510,Bickleton School District,45.946,-120.15,8.0
5300570,Blaine School District,48.931,-122.74,168.0
5300630,Boistfort School District,46.509,-123.133,8.0
5300660,Bremerton School District,47.57,-122.66,337.0
5300690,Brewster School District,48.137,-119.78,67.0
5300720,Bridgeport School District,47.971,-119.427,59.0
5300750,Brinnon School District,47.694,-123.013,4.0
5300780,Burlington-Edison School District,48.534,-122.391,285.0
5300810,Camas School District,45.607,-122.416,471.0
5300840,Cape Flattery School District,48.224,-124.576,35.0
5300870,Carbonado School District,46.967,-122.02,21.0
5300950,Cascade School District,47.685,-120.815,94.0
5300960,Cashmere School District,47.562,-120.454,111.0
5300990,Castle Rock School District,46.317,-122.957,100.0
5301050,Centerville School District,45.761,-121.029,9.0
5301080,Central Kitsap School District,47.643,-122.706,844.0
5301110,Central Valley School District,47.631,-117.097,977.0
5301140,Centralia School District,46.729,-122.863,262.0
5301170,Chehalis School District,46.645,-122.982,201.0
5301200,Lake Chelan School District,47.883,-119.999,101.0
5301230,Cheney School District,47.42,-117.59,292.0
5301260,Chewelah School District,48.298,-117.619,61.0
5301290,Chimacum School District,47.911,-122.746,85.0
5301320,Clarkston School District,46.401,-117.288,189.0
5301350,Cle Elum-Roslyn School District,47.282,-120.961,70.0
5301380,Queets-Clearwater School District,47.668,-123.846,3.0
5301410,Clover Park School District,47.061,-122.606,884.0
5301440,Colfax School District,46.845,-117.409,48.0
5301470,College Place School District,46.035,-118.411,82.0
5301500,Colton School District,46.539,-117.125,12.0
5301560,Columbia (Stevens) School District,48.093,-118.115,15.0
5301590,Columbia (Walla Walla) School District,46.168,-118.9,69.0
5301630,Colville School District,48.557,-117.822,133.0
5301660,Concrete School District,48.727,-121.177,47.0
5301680,Conway School District,48.341,-122.353,48.0
5301710,Cosmopolis School District,46.868,-123.716,24.0
5301800,Coupeville School District,48.166,-122.638,79.0
5301830,Crescent School District,47.997,-123.813,20.0
5301860,Creston School District,47.718,-118.456,8.0
5301890,Curlew School District,48.883,-118.544,15.0
5301920,Cusick School District,48.418,-117.347,22.0
5301950,Damman School District,46.918,-120.576,6.0
5301980,Darrington School District,48.254,-121.578,34.0
5302010,Davenport School District,47.69,-118.137,45.0
5302040,Dayton School District,46.197,-117.802,35.0
5302070,Deer Park School District,47.951,-117.543,180.0
5302130,Dieringer School District,47.235,-122.156,148.0
5302160,Dixie School District,46.129,-118.152,5.0
5302280,East Valley School District (Spokane),47.752,-117.109,331.0
5302310,Eastmont School District,47.469,-120.223,417.0
5302340,Easton School District,47.416,-121.215,7.0
5302370,Eatonville School District,46.865,-122.221,153.0
5302400,Edmonds School District,47.821,-122.307,1470.0
5302460,Ellensburg School District,47.154,-120.406,224.0
5302490,Elma School District,46.982,-123.384,109.0
5302520,Endicott School District,46.982,-117.845,11.0
5302550,Entiat School District,47.745,-120.377,27.0
5302610,Ephrata School District,47.265,-119.581,170.0
5302640,Evaline School District,46.536,-122.94,5.0
5302670,Everett School District,47.862,-122.196,1407.0
5302700,Evergreen School District (Clark),45.639,-122.527,1982.0
5302730,Evergreen School District (Stevens),48.339,-118.118,2.0
5302820,Federal Way School District,47.303,-122.322,1631.0
